intersect,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
5.144826,"1","1",5.144826,5.144826,0,5.144826,5.144826,5.144826,0,5.144826,5.144826,5.144826,5.144826,0
4.436604,"1","1",4.436604,4.436604,0,4.436604,4.436604,4.436604,0,4.436604,4.436604,4.436604,4.436604,0
5.000741,"1","1",5.000741,5.000741,0,5.000741,5.000741,5.000741,0,5.000741,5.000741,5.000741,5.000741,0
201.912915,"1","1",201.912915,201.912915,0,201.912915,201.912915,201.912915,0,201.912915,201.912915,201.912915,201.912915,0
12.571513,"1","1",12.571513,12.571513,0,12.571513,12.571513,12.571513,0,12.571513,12.571513,12.571513,12.571513,0
0.721893,"1","1",0.721893,0.721893,0,0.721893,0.721893,0.721893,0,0.721893,0.721893,0.721893,0.721893,0
0.005511,"1","1",0.005511,0.005511,0,0.005511,0.005511,0.005511,0,0.005511,0.005511,0.005511,0.005511,0
5.703659,"1","1",5.703659,5.703659,0,5.703659,5.703659,5.703659,0,5.703659,5.703659,5.703659,5.703659,0
7.163574,"1","1",7.163574,7.163574,0,7.163574,7.163574,7.163574,0,7.163574,7.163574,7.163574,7.163574,0
6.289746,"1","1",6.289746,6.289746,0,6.289746,6.289746,6.289746,0,6.289746,6.289746,6.289746,6.289746,0
34.522869,"1","1",34.522869,34.522869,0,34.522869,34.522869,34.522869,0,34.522869,34.522869,34.522869,34.522869,0
6.107805,"1","1",6.107805,6.107805,0,6.107805,6.107805,6.107805,0,6.107805,6.107805,6.107805,6.107805,0
21.349852,"1","1",21.349852,21.349852,0,21.349852,21.349852,21.349852,0,21.349852,21.349852,21.349852,21.349852,0
26.933136,"1","1",26.933136,26.933136,0,26.933136,26.933136,26.933136,0,26.933136,26.933136,26.933136,26.933136,0
0.290357,"1","1",0.290357,0.290357,0,0.290357,0.290357,0.290357,0,0.290357,0.290357,0.290357,0.290357,0
17.504109,"1","1",17.504109,17.504109,0,17.504109,17.504109,17.504109,0,17.504109,17.504109,17.504109,17.504109,0
0.003207,"1","1",0.003207,0.003207,0,0.003207,0.003207,0.003207,0,0.003207,0.003207,0.003207,0.003207,0
6.783376,"1","1",6.783376,6.783376,0,6.783376,6.783376,6.783376,0,6.783376,6.783376,6.783376,6.783376,0
1.763083,"1","1",1.763083,1.763083,0,1.763083,1.763083,1.763083,0,1.763083,1.763083,1.763083,1.763083,0
2.702028,"1","1",2.702028,2.702028,0,2.702028,2.702028,2.702028,0,2.702028,2.702028,2.702028,2.702028,0
5.637996,"1","1",5.637996,5.637996,0,5.637996,5.637996,5.637996,0,5.637996,5.637996,5.637996,5.637996,0
11.904655,"1","1",11.904655,11.904655,0,11.904655,11.904655,11.904655,0,11.904655,11.904655,11.904655,11.904655,0
21.724274,"1","1",21.724274,21.724274,0,21.724274,21.724274,21.724274,0,21.724274,21.724274,21.724274,21.724274,0
5.692072,"1","1",5.692072,5.692072,0,5.692072,5.692072,5.692072,0,5.692072,5.692072,5.692072,5.692072,0
3.867642,"1","1",3.867642,3.867642,0,3.867642,3.867642,3.867642,0,3.867642,3.867642,3.867642,3.867642,0
20.665100,"1","1",20.6651,20.6651,0,20.6651,20.6651,20.6651,0,20.6651,20.6651,20.6651,20.6651,0
3.815647,"1","1",3.815647,3.815647,0,3.815647,3.815647,3.815647,0,3.815647,3.815647,3.815647,3.815647,0
8.082287,"1","1",8.082287,8.082287,0,8.082287,8.082287,8.082287,0,8.082287,8.082287,8.082287,8.082287,0
7.221016,"1","1",7.221016,7.221016,0,7.221016,7.221016,7.221016,0,7.221016,7.221016,7.221016,7.221016,0
4.405717,"1","1",4.405717,4.405717,0,4.405717,4.405717,4.405717,0,4.405717,4.405717,4.405717,4.405717,0
7.595647,"1","1",7.595647,7.595647,0,7.595647,7.595647,7.595647,0,7.595647,7.595647,7.595647,7.595647,0
6.095016,"1","1",6.095016,6.095016,0,6.095016,6.095016,6.095016,0,6.095016,6.095016,6.095016,6.095016,0
23.706813,"1","1",23.706813,23.706813,0,23.706813,23.706813,23.706813,0,23.706813,23.706813,23.706813,23.706813,0
4.626654,"1","1",4.626654,4.626654,0,4.626654,4.626654,4.626654,0,4.626654,4.626654,4.626654,4.626654,0
4.305865,"1","1",4.305865,4.305865,0,4.305865,4.305865,4.305865,0,4.305865,4.305865,4.305865,4.305865,0
1.475360,"1","1",1.47536,1.47536,0,1.47536,1.47536,1.47536,0,1.47536,1.47536,1.47536,1.47536,0
14.041170,"1","1",14.04117,14.04117,0,14.04117,14.04117,14.04117,0,14.04117,14.04117,14.04117,14.04117,0
5.955418,"1","1",5.955418,5.955418,0,5.955418,5.955418,5.955418,0,5.955418,5.955418,5.955418,5.955418,0
18.494780,"1","1",18.49478,18.49478,0,18.49478,18.49478,18.49478,0,18.49478,18.49478,18.49478,18.49478,0
12.330275,"1","1",12.330275,12.330275,0,12.330275,12.330275,12.330275,0,12.330275,12.330275,12.330275,12.330275,0
0.019843,"1","1",0.019843,0.019843,0,0.019843,0.019843,0.019843,0,0.019843,0.019843,0.019843,0.019843,0
16.578635,"1","1",16.578635,16.578635,0,16.578635,16.578635,16.578635,0,16.578635,16.578635,16.578635,16.578635,0
0.058789,"1","1",0.058789,0.058789,0,0.058789,0.058789,0.058789,0,0.058789,0.058789,0.058789,0.058789,0
4089.048204,"1","1",4089.048204,4089.048204,0,4089.048204,4089.048204,4089.048204,0,4089.048204,4089.048204,4089.048204,4089.048204,0
0.506477,"1","1",0.506477,0.506477,0,0.506477,0.506477,0.506477,0,0.506477,0.506477,0.506477,0.506477,0
0.304686,"1","1",0.304686,0.304686,0,0.304686,0.304686,0.304686,0,0.304686,0.304686,0.304686,0.304686,0
0.052522,"1","1",0.052522,0.052522,0,0.052522,0.052522,0.052522,0,0.052522,0.052522,0.052522,0.052522,0
15.038861,"1","1",15.038861,15.038861,0,15.038861,15.038861,15.038861,0,15.038861,15.038861,15.038861,15.038861,0
13.587165,"1","1",13.587165,13.587165,0,13.587165,13.587165,13.587165,0,13.587165,13.587165,13.587165,13.587165,0
1.677031,"1","1",1.677031,1.677031,0,1.677031,1.677031,1.677031,0,1.677031,1.677031,1.677031,1.677031,0
2.495209,"1","1",2.495209,2.495209,0,2.495209,2.495209,2.495209,0,2.495209,2.495209,2.495209,2.495209,0
1.236929,"1","1",1.236929,1.236929,0,1.236929,1.236929,1.236929,0,1.236929,1.236929,1.236929,1.236929,0
9.687920,"1","1",9.68792,9.68792,0,9.68792,9.68792,9.68792,0,9.68792,9.68792,9.68792,9.68792,0
14.415804,"1","1",14.415804,14.415804,0,14.415804,14.415804,14.415804,0,14.415804,14.415804,14.415804,14.415804,0
24.340073,"1","1",24.340073,24.340073,0,24.340073,24.340073,24.340073,0,24.340073,24.340073,24.340073,24.340073,0
0.017462,"1","1",0.017462,0.017462,0,0.017462,0.017462,0.017462,0,0.017462,0.017462,0.017462,0.017462,0
53.532257,"1","1",53.532257,53.532257,0,53.532257,53.532257,53.532257,0,53.532257,53.532257,53.532257,53.532257,0
2.263897,"1","1",2.263897,2.263897,0,2.263897,2.263897,2.263897,0,2.263897,2.263897,2.263897,2.263897,0
11.118323,"1","1",11.118323,11.118323,0,11.118323,11.118323,11.118323,0,11.118323,11.118323,11.118323,11.118323,0
10.231169,"1","1",10.231169,10.231169,0,10.231169,10.231169,10.231169,0,10.231169,10.231169,10.231169,10.231169,0
0.000106,"1","1",0.000106,0.000106,0,0.000106,0.000106,0.000106,0,0.000106,0.000106,0.000106,0.000106,0
13.774858,"1","1",13.774858,13.774858,0,13.774858,13.774858,13.774858,0,13.774858,13.774858,13.774858,13.774858,0
5.929848,"1","1",5.929848,5.929848,0,5.929848,5.929848,5.929848,0,5.929848,5.929848,5.929848,5.929848,0
30.322697,"1","1",30.322697,30.322697,0,30.322697,30.322697,30.322697,0,30.322697,30.322697,30.322697,30.322697,0
11.637680,"1","1",11.63768,11.63768,0,11.63768,11.63768,11.63768,0,11.63768,11.63768,11.63768,11.63768,0
2953.397762,"1","1",2953.397762,2953.397762,0,2953.397762,2953.397762,2953.397762,0,2953.397762,2953.397762,2953.397762,2953.397762,0
0.898408,"1","1",0.898408,0.898408,0,0.898408,0.898408,0.898408,0,0.898408,0.898408,0.898408,0.898408,0
30.115490,"1","1",30.11549,30.11549,0,30.11549,30.11549,30.11549,0,30.11549,30.11549,30.11549,30.11549,0
8.654792,"1","1",8.654792,8.654792,0,8.654792,8.654792,8.654792,0,8.654792,8.654792,8.654792,8.654792,0
11.345870,"1","1",11.34587,11.34587,0,11.34587,11.34587,11.34587,0,11.34587,11.34587,11.34587,11.34587,0
9.964350,"1","1",9.96435,9.96435,0,9.96435,9.96435,9.96435,0,9.96435,9.96435,9.96435,9.96435,0
1.746465,"1","1",1.746465,1.746465,0,1.746465,1.746465,1.746465,0,1.746465,1.746465,1.746465,1.746465,0
3248.951305,"1","1",3248.951305,3248.951305,0,3248.951305,3248.951305,3248.951305,0,3248.951305,3248.951305,3248.951305,3248.951305,0
597.867693,"1","1",597.867693,597.867693,0,597.867693,597.867693,597.867693,0,597.867693,597.867693,597.867693,597.867693,0
83.400964,"1","1",83.400964,83.400964,0,83.400964,83.400964,83.400964,0,83.400964,83.400964,83.400964,83.400964,0
53.015167,"1","1",53.015167,53.015167,0,53.015167,53.015167,53.015167,0,53.015167,53.015167,53.015167,53.015167,0
2.259256,"1","1",2.259256,2.259256,0,2.259256,2.259256,2.259256,0,2.259256,2.259256,2.259256,2.259256,0
0.744463,"1","1",0.744463,0.744463,0,0.744463,0.744463,0.744463,0,0.744463,0.744463,0.744463,0.744463,0
267.660053,"1","1",267.660053,267.660053,0,267.660053,267.660053,267.660053,0,267.660053,267.660053,267.660053,267.660053,0
24.086973,"1","1",24.086973,24.086973,0,24.086973,24.086973,24.086973,0,24.086973,24.086973,24.086973,24.086973,0
0.037055,"1","1",0.037055,0.037055,0,0.037055,0.037055,0.037055,0,0.037055,0.037055,0.037055,0.037055,0
10.905122,"1","1",10.905122,10.905122,0,10.905122,10.905122,10.905122,0,10.905122,10.905122,10.905122,10.905122,0
5.518231,"1","1",5.518231,5.518231,0,5.518231,5.518231,5.518231,0,5.518231,5.518231,5.518231,5.518231,0
10.982287,"1","1",10.982287,10.982287,0,10.982287,10.982287,10.982287,0,10.982287,10.982287,10.982287,10.982287,0
2.266372,"1","1",2.266372,2.266372,0,2.266372,2.266372,2.266372,0,2.266372,2.266372,2.266372,2.266372,0
0.181419,"1","1",0.181419,0.181419,0,0.181419,0.181419,0.181419,0,0.181419,0.181419,0.181419,0.181419,0
12.331732,"1","1",12.331732,12.331732,0,12.331732,12.331732,12.331732,0,12.331732,12.331732,12.331732,12.331732,0
5.456665,"1","1",5.456665,5.456665,0,5.456665,5.456665,5.456665,0,5.456665,5.456665,5.456665,5.456665,0
6.543461,"1","1",6.543461,6.543461,0,6.543461,6.543461,6.543461,0,6.543461,6.543461,6.543461,6.543461,0
0.060232,"1","1",0.060232,0.060232,0,0.060232,0.060232,0.060232,0,0.060232,0.060232,0.060232,0.060232,0
1.623547,"1","1",1.623547,1.623547,0,1.623547,1.623547,1.623547,0,1.623547,1.623547,1.623547,1.623547,0
4.903478,"1","1",4.903478,4.903478,0,4.903478,4.903478,4.903478,0,4.903478,4.903478,4.903478,4.903478,0
6.223544,"1","1",6.223544,6.223544,0,6.223544,6.223544,6.223544,0,6.223544,6.223544,6.223544,6.223544,0
53.406301,"1","1",53.406301,53.406301,0,53.406301,53.406301,53.406301,0,53.406301,53.406301,53.406301,53.406301,0
18.068844,"1","1",18.068844,18.068844,0,18.068844,18.068844,18.068844,0,18.068844,18.068844,18.068844,18.068844,0
0.000252,"1","1",0.000252,0.000252,0,0.000252,0.000252,0.000252,0,0.000252,0.000252,0.000252,0.000252,0
2.826504,"1","1",2.826504,2.826504,0,2.826504,2.826504,2.826504,0,2.826504,2.826504,2.826504,2.826504,0
27.887008,"1","1",27.887008,27.887008,0,27.887008,27.887008,27.887008,0,27.887008,27.887008,27.887008,27.887008,0
10.094089,"1","1",10.094089,10.094089,0,10.094089,10.094089,10.094089,0,10.094089,10.094089,10.094089,10.094089,0
5.083169,"1","1",5.083169,5.083169,0,5.083169,5.083169,5.083169,0,5.083169,5.083169,5.083169,5.083169,0
354.667107,"1","1",354.667107,354.667107,0,354.667107,354.667107,354.667107,0,354.667107,354.667107,354.667107,354.667107,0
192.331995,"1","1",192.331995,192.331995,0,192.331995,192.331995,192.331995,0,192.331995,192.331995,192.331995,192.331995,0
9.216304,"1","1",9.216304,9.216304,0,9.216304,9.216304,9.216304,0,9.216304,9.216304,9.216304,9.216304,0
24.402534,"1","1",24.402534,24.402534,0,24.402534,24.402534,24.402534,0,24.402534,24.402534,24.402534,24.402534,0
24.813643,"1","1",24.813643,24.813643,0,24.813643,24.813643,24.813643,0,24.813643,24.813643,24.813643,24.813643,0
125.290435,"1","1",125.290435,125.290435,0,125.290435,125.290435,125.290435,0,125.290435,125.290435,125.290435,125.290435,0
11.249334,"1","1",11.249334,11.249334,0,11.249334,11.249334,11.249334,0,11.249334,11.249334,11.249334,11.249334,0
15.426784,"1","1",15.426784,15.426784,0,15.426784,15.426784,15.426784,0,15.426784,15.426784,15.426784,15.426784,0
42.191683,"1","1",42.191683,42.191683,0,42.191683,42.191683,42.191683,0,42.191683,42.191683,42.191683,42.191683,0
219.221322,"1","1",219.221322,219.221322,0,219.221322,219.221322,219.221322,0,219.221322,219.221322,219.221322,219.221322,0
945.314430,"1","1",945.31443,945.31443,0,945.31443,945.31443,945.31443,0,945.31443,945.31443,945.31443,945.31443,0
0.280498,"1","1",0.280498,0.280498,0,0.280498,0.280498,0.280498,0,0.280498,0.280498,0.280498,0.280498,0
0.381992,"1","1",0.381992,0.381992,0,0.381992,0.381992,0.381992,0,0.381992,0.381992,0.381992,0.381992,0
0.876870,"1","1",0.87687,0.87687,0,0.87687,0.87687,0.87687,0,0.87687,0.87687,0.87687,0.87687,0
24.428247,"1","1",24.428247,24.428247,0,24.428247,24.428247,24.428247,0,24.428247,24.428247,24.428247,24.428247,0
339.173913,"1","1",339.173913,339.173913,0,339.173913,339.173913,339.173913,0,339.173913,339.173913,339.173913,339.173913,0
753.241454,"1","1",753.241454,753.241454,0,753.241454,753.241454,753.241454,0,753.241454,753.241454,753.241454,753.241454,0
12.556570,"1","1",12.55657,12.55657,0,12.55657,12.55657,12.55657,0,12.55657,12.55657,12.55657,12.55657,0
321.839374,"1","1",321.839374,321.839374,0,321.839374,321.839374,321.839374,0,321.839374,321.839374,321.839374,321.839374,0
175.182404,"1","1",175.182404,175.182404,0,175.182404,175.182404,175.182404,0,175.182404,175.182404,175.182404,175.182404,0
683.917900,"1","1",683.9179,683.9179,0,683.9179,683.9179,683.9179,0,683.9179,683.9179,683.9179,683.9179,0
275.764830,"1","1",275.76483,275.76483,0,275.76483,275.76483,275.76483,0,275.76483,275.76483,275.76483,275.76483,0
20.525802,"1","1",20.525802,20.525802,0,20.525802,20.525802,20.525802,0,20.525802,20.525802,20.525802,20.525802,0
123.895521,"1","1",123.895521,123.895521,0,123.895521,123.895521,123.895521,0,123.895521,123.895521,123.895521,123.895521,0
96.275011,"1","1",96.275011,96.275011,0,96.275011,96.275011,96.275011,0,96.275011,96.275011,96.275011,96.275011,0
2.429514,"1","1",2.429514,2.429514,0,2.429514,2.429514,2.429514,0,2.429514,2.429514,2.429514,2.429514,0
1.047854,"1","1",1.047854,1.047854,0,1.047854,1.047854,1.047854,0,1.047854,1.047854,1.047854,1.047854,0
24.706190,"1","1",24.70619,24.70619,0,24.70619,24.70619,24.70619,0,24.70619,24.70619,24.70619,24.70619,0
12.582482,"1","1",12.582482,12.582482,0,12.582482,12.582482,12.582482,0,12.582482,12.582482,12.582482,12.582482,0
246.311053,"1","1",246.311053,246.311053,0,246.311053,246.311053,246.311053,0,246.311053,246.311053,246.311053,246.311053,0
3.652622,"1","1",3.652622,3.652622,0,3.652622,3.652622,3.652622,0,3.652622,3.652622,3.652622,3.652622,0
3.929282,"1","1",3.929282,3.929282,0,3.929282,3.929282,3.929282,0,3.929282,3.929282,3.929282,3.929282,0
4.959947,"1","1",4.959947,4.959947,0,4.959947,4.959947,4.959947,0,4.959947,4.959947,4.959947,4.959947,0
1.804290,"1","1",1.80429,1.80429,0,1.80429,1.80429,1.80429,0,1.80429,1.80429,1.80429,1.80429,0
83.176950,"1","1",83.17695,83.17695,0,83.17695,83.17695,83.17695,0,83.17695,83.17695,83.17695,83.17695,0
16.989226,"1","1",16.989226,16.989226,0,16.989226,16.989226,16.989226,0,16.989226,16.989226,16.989226,16.989226,0
0.101301,"1","1",0.101301,0.101301,0,0.101301,0.101301,0.101301,0,0.101301,0.101301,0.101301,0.101301,0
0.000426,"1","1",0.000426,0.000426,0,0.000426,0.000426,0.000426,0,0.000426,0.000426,0.000426,0.000426,0
0.049461,"1","1",0.049461,0.049461,0,0.049461,0.049461,0.049461,0,0.049461,0.049461,0.049461,0.049461,0
131.031168,"1","1",131.031168,131.031168,0,131.031168,131.031168,131.031168,0,131.031168,131.031168,131.031168,131.031168,0
10.897337,"1","1",10.897337,10.897337,0,10.897337,10.897337,10.897337,0,10.897337,10.897337,10.897337,10.897337,0
18.203585,"1","1",18.203585,18.203585,0,18.203585,18.203585,18.203585,0,18.203585,18.203585,18.203585,18.203585,0
1.916871,"1","1",1.916871,1.916871,0,1.916871,1.916871,1.916871,0,1.916871,1.916871,1.916871,1.916871,0
11.725757,"1","1",11.725757,11.725757,0,11.725757,11.725757,11.725757,0,11.725757,11.725757,11.725757,11.725757,0
2.311726,"1","1",2.311726,2.311726,0,2.311726,2.311726,2.311726,0,2.311726,2.311726,2.311726,2.311726,0
2.029324,"1","1",2.029324,2.029324,0,2.029324,2.029324,2.029324,0,2.029324,2.029324,2.029324,2.029324,0
1.018639,"1","1",1.018639,1.018639,0,1.018639,1.018639,1.018639,0,1.018639,1.018639,1.018639,1.018639,0
17.749486,"1","1",17.749486,17.749486,0,17.749486,17.749486,17.749486,0,17.749486,17.749486,17.749486,17.749486,0
6.354330,"1","1",6.35433,6.35433,0,6.35433,6.35433,6.35433,0,6.35433,6.35433,6.35433,6.35433,0
5.577536,"1","1",5.577536,5.577536,0,5.577536,5.577536,5.577536,0,5.577536,5.577536,5.577536,5.577536,0
0.220616,"1","1",0.220616,0.220616,0,0.220616,0.220616,0.220616,0,0.220616,0.220616,0.220616,0.220616,0
21.682448,"1","1",21.682448,21.682448,0,21.682448,21.682448,21.682448,0,21.682448,21.682448,21.682448,21.682448,0
0.145112,"1","1",0.145112,0.145112,0,0.145112,0.145112,0.145112,0,0.145112,0.145112,0.145112,0.145112,0
9.766419,"1","1",9.766419,9.766419,0,9.766419,9.766419,9.766419,0,9.766419,9.766419,9.766419,9.766419,0
2.644685,"1","1",2.644685,2.644685,0,2.644685,2.644685,2.644685,0,2.644685,2.644685,2.644685,2.644685,0
2.442970,"1","1",2.44297,2.44297,0,2.44297,2.44297,2.44297,0,2.44297,2.44297,2.44297,2.44297,0
1.349727,"1","1",1.349727,1.349727,0,1.349727,1.349727,1.349727,0,1.349727,1.349727,1.349727,1.349727,0
0.000790,"1","1",0.00079,0.00079,0,0.00079,0.00079,0.00079,0,0.00079,0.00079,0.00079,0.00079,0
3.137239,"1","1",3.137239,3.137239,0,3.137239,3.137239,3.137239,0,3.137239,3.137239,3.137239,3.137239,0
27.589788,"1","1",27.589788,27.589788,0,27.589788,27.589788,27.589788,0,27.589788,27.589788,27.589788,27.589788,0
13.709910,"1","1",13.70991,13.70991,0,13.70991,13.70991,13.70991,0,13.70991,13.70991,13.70991,13.70991,0
8.657500,"1","1",8.6575,8.6575,0,8.6575,8.6575,8.6575,0,8.6575,8.6575,8.6575,8.6575,0
28.653359,"1","1",28.653359,28.653359,0,28.653359,28.653359,28.653359,0,28.653359,28.653359,28.653359,28.653359,0
9.377390,"1","1",9.37739,9.37739,0,9.37739,9.37739,9.37739,0,9.37739,9.37739,9.37739,9.37739,0
12.733502,"1","1",12.733502,12.733502,0,12.733502,12.733502,12.733502,0,12.733502,12.733502,12.733502,12.733502,0
61.910924,"1","1",61.910924,61.910924,0,61.910924,61.910924,61.910924,0,61.910924,61.910924,61.910924,61.910924,0
9.308623,"1","1",9.308623,9.308623,0,9.308623,9.308623,9.308623,0,9.308623,9.308623,9.308623,9.308623,0
14.093947,"1","1",14.093947,14.093947,0,14.093947,14.093947,14.093947,0,14.093947,14.093947,14.093947,14.093947,0
17.262117,"1","1",17.262117,17.262117,0,17.262117,17.262117,17.262117,0,17.262117,17.262117,17.262117,17.262117,0
14.320565,"1","1",14.320565,14.320565,0,14.320565,14.320565,14.320565,0,14.320565,14.320565,14.320565,14.320565,0
4.266257,"1","1",4.266257,4.266257,0,4.266257,4.266257,4.266257,0,4.266257,4.266257,4.266257,4.266257,0
0.045421,"1","1",0.045421,0.045421,0,0.045421,0.045421,0.045421,0,0.045421,0.045421,0.045421,0.045421,0
6.068776,"1","1",6.068776,6.068776,0,6.068776,6.068776,6.068776,0,6.068776,6.068776,6.068776,6.068776,0
20.025102,"1","1",20.025102,20.025102,0,20.025102,20.025102,20.025102,0,20.025102,20.025102,20.025102,20.025102,0
0.041838,"1","1",0.041838,0.041838,0,0.041838,0.041838,0.041838,0,0.041838,0.041838,0.041838,0.041838,0
7.296564,"1","1",7.296564,7.296564,0,7.296564,7.296564,7.296564,0,7.296564,7.296564,7.296564,7.296564,0
139.546393,"1","1",139.546393,139.546393,0,139.546393,139.546393,139.546393,0,139.546393,139.546393,139.546393,139.546393,0
5.572093,"1","1",5.572093,5.572093,0,5.572093,5.572093,5.572093,0,5.572093,5.572093,5.572093,5.572093,0
2.455164,"1","1",2.455164,2.455164,0,2.455164,2.455164,2.455164,0,2.455164,2.455164,2.455164,2.455164,0
19.842838,"1","1",19.842838,19.842838,0,19.842838,19.842838,19.842838,0,19.842838,19.842838,19.842838,19.842838,0
1.301481,"1","1",1.301481,1.301481,0,1.301481,1.301481,1.301481,0,1.301481,1.301481,1.301481,1.301481,0
0.912158,"1","1",0.912158,0.912158,0,0.912158,0.912158,0.912158,0,0.912158,0.912158,0.912158,0.912158,0
11.752698,"1","1",11.752698,11.752698,0,11.752698,11.752698,11.752698,0,11.752698,11.752698,11.752698,11.752698,0
12.872604,"1","1",12.872604,12.872604,0,12.872604,12.872604,12.872604,0,12.872604,12.872604,12.872604,12.872604,0
3.026719,"1","1",3.026719,3.026719,0,3.026719,3.026719,3.026719,0,3.026719,3.026719,3.026719,3.026719,0
2.738309,"1","1",2.738309,2.738309,0,2.738309,2.738309,2.738309,0,2.738309,2.738309,2.738309,2.738309,0
2.609547,"1","1",2.609547,2.609547,0,2.609547,2.609547,2.609547,0,2.609547,2.609547,2.609547,2.609547,0
2.091425,"1","1",2.091425,2.091425,0,2.091425,2.091425,2.091425,0,2.091425,2.091425,2.091425,2.091425,0
2.228107,"1","1",2.228107,2.228107,0,2.228107,2.228107,2.228107,0,2.228107,2.228107,2.228107,2.228107,0
376.803684,"1","1",376.803684,376.803684,0,376.803684,376.803684,376.803684,0,376.803684,376.803684,376.803684,376.803684,0
8.197794,"1","1",8.197794,8.197794,0,8.197794,8.197794,8.197794,0,8.197794,8.197794,8.197794,8.197794,0
114.177298,"1","1",114.177298,114.177298,0,114.177298,114.177298,114.177298,0,114.177298,114.177298,114.177298,114.177298,0
37.223703,"1","1",37.223703,37.223703,0,37.223703,37.223703,37.223703,0,37.223703,37.223703,37.223703,37.223703,0
3.451630,"1","1",3.45163,3.45163,0,3.45163,3.45163,3.45163,0,3.45163,3.45163,3.45163,3.45163,0
23.752326,"1","1",23.752326,23.752326,0,23.752326,23.752326,23.752326,0,23.752326,23.752326,23.752326,23.752326,0
34.206906,"1","1",34.206906,34.206906,0,34.206906,34.206906,34.206906,0,34.206906,34.206906,34.206906,34.206906,0
3.963247,"1","1",3.963247,3.963247,0,3.963247,3.963247,3.963247,0,3.963247,3.963247,3.963247,3.963247,0
15.212009,"1","1",15.212009,15.212009,0,15.212009,15.212009,15.212009,0,15.212009,15.212009,15.212009,15.212009,0
4.800531,"1","1",4.800531,4.800531,0,4.800531,4.800531,4.800531,0,4.800531,4.800531,4.800531,4.800531,0
9.127283,"1","1",9.127283,9.127283,0,9.127283,9.127283,9.127283,0,9.127283,9.127283,9.127283,9.127283,0
5.279777,"1","1",5.279777,5.279777,0,5.279777,5.279777,5.279777,0,5.279777,5.279777,5.279777,5.279777,0
3.897603,"1","1",3.897603,3.897603,0,3.897603,3.897603,3.897603,0,3.897603,3.897603,3.897603,3.897603,0
65.549929,"1","1",65.549929,65.549929,0,65.549929,65.549929,65.549929,0,65.549929,65.549929,65.549929,65.549929,0
7.232855,"1","1",7.232855,7.232855,0,7.232855,7.232855,7.232855,0,7.232855,7.232855,7.232855,7.232855,0
9.562229,"1","1",9.562229,9.562229,0,9.562229,9.562229,9.562229,0,9.562229,9.562229,9.562229,9.562229,0
6.929355,"1","1",6.929355,6.929355,0,6.929355,6.929355,6.929355,0,6.929355,6.929355,6.929355,6.929355,0
3.663480,"1","1",3.66348,3.66348,0,3.66348,3.66348,3.66348,0,3.66348,3.66348,3.66348,3.66348,0
0.088233,"1","1",0.088233,0.088233,0,0.088233,0.088233,0.088233,0,0.088233,0.088233,0.088233,0.088233,0
3.255671,"1","1",3.255671,3.255671,0,3.255671,3.255671,3.255671,0,3.255671,3.255671,3.255671,3.255671,0
1.469631,"1","1",1.469631,1.469631,0,1.469631,1.469631,1.469631,0,1.469631,1.469631,1.469631,1.469631,0
26.203454,"1","1",26.203454,26.203454,0,26.203454,26.203454,26.203454,0,26.203454,26.203454,26.203454,26.203454,0
6.602114,"1","1",6.602114,6.602114,0,6.602114,6.602114,6.602114,0,6.602114,6.602114,6.602114,6.602114,0
10.070587,"1","1",10.070587,10.070587,0,10.070587,10.070587,10.070587,0,10.070587,10.070587,10.070587,10.070587,0
1.061220,"1","1",1.06122,1.06122,0,1.06122,1.06122,1.06122,0,1.06122,1.06122,1.06122,1.06122,0
1.643249,"1","1",1.643249,1.643249,0,1.643249,1.643249,1.643249,0,1.643249,1.643249,1.643249,1.643249,0
9.344477,"1","1",9.344477,9.344477,0,9.344477,9.344477,9.344477,0,9.344477,9.344477,9.344477,9.344477,0
1.870863,"1","1",1.870863,1.870863,0,1.870863,1.870863,1.870863,0,1.870863,1.870863,1.870863,1.870863,0
5.571770,"1","1",5.57177,5.57177,0,5.57177,5.57177,5.57177,0,5.57177,5.57177,5.57177,5.57177,0
1.652083,"1","1",1.652083,1.652083,0,1.652083,1.652083,1.652083,0,1.652083,1.652083,1.652083,1.652083,0
16.679939,"1","1",16.679939,16.679939,0,16.679939,16.679939,16.679939,0,16.679939,16.679939,16.679939,16.679939,0
1.926757,"1","1",1.926757,1.926757,0,1.926757,1.926757,1.926757,0,1.926757,1.926757,1.926757,1.926757,0
12.625034,"1","1",12.625034,12.625034,0,12.625034,12.625034,12.625034,0,12.625034,12.625034,12.625034,12.625034,0
11.373391,"1","1",11.373391,11.373391,0,11.373391,11.373391,11.373391,0,11.373391,11.373391,11.373391,11.373391,0
4.769686,"1","1",4.769686,4.769686,0,4.769686,4.769686,4.769686,0,4.769686,4.769686,4.769686,4.769686,0
24.727315,"1","1",24.727315,24.727315,0,24.727315,24.727315,24.727315,0,24.727315,24.727315,24.727315,24.727315,0
1.817092,"1","1",1.817092,1.817092,0,1.817092,1.817092,1.817092,0,1.817092,1.817092,1.817092,1.817092,0
8.342968,"1","1",8.342968,8.342968,0,8.342968,8.342968,8.342968,0,8.342968,8.342968,8.342968,8.342968,0
8.891521,"1","1",8.891521,8.891521,0,8.891521,8.891521,8.891521,0,8.891521,8.891521,8.891521,8.891521,0
